Transaction_ID,Date,Customer_ID,Amount,Category,Payment_Method,Location
1855,2024-06-28,CUST415,308.3,Books,Credit Card,Los Angeles
1856,2024-06-07,CUST948,73.61,Books,Debit Card,Chicago
1857,2024-12-01,CUST426,233.86,Groceries,Debit Card,Miami
1858,2024-12-23,CUST963,426.94,Clothing,PayPal,New York
1859,2024-12-05,CUST405,82.91,Electronics,Cash,Miami
1860,2024-07-19,CUST994,389.16,Books,Debit Card,Chicago
1861,2024-03-07,CUST761,259.87,Groceries,Cash,Miami
1862,2024-10-31,CUST383,250.73,Groceries,Cash,New York
1863,2024-12-28,CUST394,115.78,Groceries,Credit Card,Chicago
1864,2024-02-13,CUST502,145.43,Electronics,Debit Card,Chicago
1865,2024-06-07,CUST316,199.73,Home,Debit Card,Chicago
1866,2024-10-13,CUST657,172.64,Groceries,Credit Card,Houston
1867,2024-07-11,CUST603,85.59,Electronics,Debit Card,Chicago
1868,2024-11-25,CUST73,238.97,Home,PayPal,Los Angeles
1869,2024-06-17,CUST419,228.99,Home,Debit Card,Houston
1870,2024-03-06,CUST907,476.09,Groceries,PayPal,New York
1871,2024-12-09,CUST40,156.67,Electronics,Debit Card,Houston
1872,2024-12-25,CUST944,328.48,Groceries,Debit Card,Los Angeles
1873,2024-12-16,CUST128,408.25,Books,Cash,Chicago
1874,2024-09-26,CUST395,211.89,Home,Cash,Chicago
1875,2024-02-17,CUST955,465.6,Groceries,Credit Card,Chicago
1876,2024-11-26,CUST580,398.16,Books,Cash,Chicago
1877,2024-12-09,CUST167,424.33,Groceries,Cash,Los Angeles
1878,2024-08-04,CUST199,334.8,Groceries,Cash,Houston
1879,2024-09-17,CUST782,109.22,Groceries,Credit Card,Miami
1880,2024-07-04,CUST447,233.34,Groceries,PayPal,Houston
1881,2024-01-10,CUST981,353.1,Books,Debit Card,New York
1882,2024-07-04,CUST262,23.21,Electronics,Debit Card,New York
1883,2024-06-07,CUST790,34.08,Home,Cash,Miami
1884,2024-04-02,CUST936,438.2,Home,Cash,Chicago
1885,2024-04-19,CUST770,78.1,Groceries,Cash,Chicago
1886,2024-06-23,CUST740,499.12,Home,Cash,Houston
1887,2024-09-05,CUST357,67.42,Clothing,PayPal,Los Angeles
1888,2024-04-08,CUST522,362.77,Clothing,Credit Card,Miami
1889,2024-04-25,CUST727,144.83,Books,Cash,Houston
1890,2024-03-11,CUST501,169.7,Books,Cash,Chicago
1891,2024-03-20,CUST651,163.38,Electronics,Debit Card,New York
1892,2024-02-09,CUST706,123.43,Electronics,Credit Card,Houston
1893,2024-05-31,CUST378,243.39,Home,Credit Card,Chicago
1894,2024-02-21,CUST714,207.89,Books,Cash,New York
1895,2024-09-16,CUST60,465.29,Clothing,PayPal,Miami
1896,2024-10-03,CUST667,335.79,Clothing,Debit Card,Los Angeles
1897,2024-09-26,CUST395,337.46,Books,PayPal,Miami
1898,2024-01-20,CUST949,366.04,Clothing,Credit Card,New York
1899,2024-12-04,CUST435,154.76,Groceries,Credit Card,Chicago
1900,2024-06-21,CUST754,356.01,Books,Debit Card,Houston
1901,2024-11-12,CUST253,448.32,Clothing,Debit Card,New York
1902,2024-03-08,CUST249,329.81,Groceries,Credit Card,Los Angeles
1903,2024-11-01,CUST490,185.28,Home,PayPal,Houston
1904,2024-07-11,CUST36,198.44,Clothing,Credit Card,Miami
1905,2024-03-19,CUST944,175.82,Clothing,Credit Card,Los Angeles
1906,2024-03-24,CUST833,29.21,Clothing,Cash,Miami
1907,2024-04-02,CUST371,421.36,Electronics,Debit Card,New York
1908,2024-12-20,CUST647,402.8,Home,PayPal,Los Angeles
1909,2024-11-15,CUST724,197.83,Electronics,Cash,Chicago
1910,2024-03-25,CUST693,407.2,Books,Debit Card,Houston
1911,2024-08-12,CUST29,234.43,Clothing,PayPal,Miami
1912,2024-01-23,CUST715,483.44,Home,PayPal,Miami
1913,2024-07-29,CUST682,392.94,Electronics,Debit Card,Miami
1914,2024-07-05,CUST661,431.97,Groceries,Cash,New York
1915,2024-12-12,CUST152,227.56,Electronics,PayPal,New York
1916,2024-05-01,CUST268,408.81,Books,PayPal,Miami
1917,2024-08-15,CUST620,373.91,Books,Credit Card,Chicago
1918,2024-11-08,CUST467,355.16,Groceries,Cash,Miami
1919,2024-05-25,CUST967,330.91,Clothing,Debit Card,Houston
1920,2024-08-17,CUST698,479.24,Groceries,Debit Card,Houston
1921,2024-04-29,CUST151,377.0,Electronics,Cash,Houston
1922,2024-09-30,CUST261,434.73,Electronics,Cash,New York
1923,2024-05-02,CUST254,96.06,Books,Debit Card,Houston
1924,2024-06-07,CUST617,435.24,Groceries,PayPal,Chicago
1925,2024-08-28,CUST593,86.27,Home,Debit Card,New York
1926,2024-04-09,CUST975,129.05,Electronics,Debit Card,New York
1927,2024-07-07,CUST679,51.14,Electronics,Credit Card,Los Angeles
1928,2024-12-13,CUST862,438.38,Books,Debit Card,Miami
1929,2024-10-19,CUST166,170.61,Electronics,Debit Card,Miami
1930,2024-08-13,CUST13,25.8,Electronics,Cash,Los Angeles
1931,2024-08-24,CUST120,74.47,Electronics,Debit Card,Miami
1932,2024-05-24,CUST790,258.83,Electronics,Debit Card,Los Angeles
1933,2024-07-14,CUST95,250.2,Groceries,Cash,Chicago
1934,2024-09-14,CUST660,142.54,Clothing,Cash,Houston
1935,2024-09-27,CUST729,105.12,Groceries,Credit Card,Houston
1936,2024-08-02,CUST939,94.35,Electronics,Cash,Miami
1937,2024-03-23,CUST394,24.03,Electronics,Credit Card,Houston
1938,2024-04-12,CUST408,9.57,Home,PayPal,Chicago
1939,2024-11-05,CUST724,183.56,Electronics,Debit Card,Houston
1940,2024-03-11,CUST601,174.77,Clothing,Debit Card,Los Angeles
1941,2024-05-08,CUST998,309.36,Groceries,PayPal,New York
1942,2024-01-27,CUST923,171.9,Books,Cash,Houston
1943,2024-11-24,CUST83,56.78,Home,Debit Card,Houston
1944,2024-09-03,CUST531,386.93,Home,Credit Card,New York
1945,2024-07-09,CUST932,484.79,Clothing,PayPal,Miami
1946,2024-10-10,CUST194,104.85,Books,Debit Card,Houston
1947,2024-02-22,CUST898,78.16,Groceries,Credit Card,Los Angeles
1948,2024-12-30,CUST434,341.78,Books,Credit Card,Houston
1949,2024-09-21,CUST170,429.6,Home,Cash,Houston
1950,2024-03-04,CUST850,373.31,Groceries,Debit Card,Houston
1951,2024-05-25,CUST438,140.36,Home,Credit Card,Miami
1952,2024-02-12,CUST259,198.39,Clothing,Debit Card,Houston
1953,2024-03-23,CUST709,266.72,Clothing,PayPal,New York
1954,2024-05-19,CUST310,297.29,Books,Debit Card,Houston
1955,2024-08-18,CUST513,463.66,Books,PayPal,Los Angeles
1956,2024-09-19,CUST991,102.35,Home,Cash,Los Angeles
1957,2024-03-16,CUST546,386.01,Home,Credit Card,Miami
1958,2024-08-11,CUST675,366.98,Clothing,PayPal,Houston
1959,2024-02-16,CUST908,24.52,Books,Credit Card,Los Angeles
1960,2024-04-23,CUST392,482.25,Groceries,Cash,Miami
1961,2024-08-18,CUST601,297.53,Electronics,Credit Card,New York
1962,2024-06-27,CUST316,148.65,Home,Cash,Los Angeles
1963,2024-01-14,CUST752,498.41,Clothing,Cash,New York
1964,2024-07-31,CUST422,230.94,Electronics,PayPal,Los Angeles
1965,2024-01-28,CUST771,145.82,Books,Credit Card,Los Angeles
1966,2024-07-21,CUST898,13.87,Home,PayPal,Houston
1967,2024-09-14,CUST947,296.71,Groceries,PayPal,Los Angeles
1968,2024-07-10,CUST746,482.72,Groceries,Cash,Chicago
1969,2024-04-30,CUST891,36.09,Home,Debit Card,Miami
1970,2024-07-16,CUST92,415.63,Electronics,PayPal,Miami
1971,2024-02-11,CUST112,211.54,Books,Cash,Houston
1972,2024-07-10,CUST652,234.45,Groceries,Cash,Chicago
1973,2024-04-24,CUST587,442.76,Clothing,Cash,New York
1974,2024-01-15,CUST796,288.09,Home,Cash,Miami
1975,2024-06-12,CUST817,461.93,Groceries,Debit Card,Chicago
1976,2024-02-20,CUST353,418.23,Groceries,Credit Card,Houston
1977,2024-11-28,CUST834,115.34,Books,Debit Card,Houston
1978,2024-06-20,CUST147,136.03,Clothing,Credit Card,Chicago
1979,2024-03-15,CUST276,446.3,Clothing,PayPal,Chicago
1980,2024-03-11,CUST767,426.82,Electronics,PayPal,Miami
1981,2024-01-20,CUST215,409.28,Clothing,Credit Card,Houston
1982,2024-05-26,CUST953,335.87,Electronics,PayPal,Houston
1983,2024-08-29,CUST767,291.88,Groceries,PayPal,New York
1984,2024-12-22,CUST408,200.43,Clothing,PayPal,Chicago
1985,2024-03-12,CUST716,7.12,Groceries,PayPal,Los Angeles
1986,2024-12-27,CUST316,118.46,Groceries,Debit Card,Houston
1987,2024-08-28,CUST7,114.79,Books,Debit Card,Chicago
1988,2024-08-17,CUST173,411.65,Clothing,PayPal,Chicago
1989,2024-11-11,CUST836,123.3,Home,PayPal,Los Angeles
1990,2024-01-03,CUST504,6.11,Clothing,PayPal,Chicago
1991,2024-02-10,CUST2,28.64,Books,Credit Card,Miami
1992,2024-01-10,CUST100,42.67,Groceries,Debit Card,Chicago
1993,2024-05-11,CUST72,402.63,Home,Debit Card,Chicago
1994,2024-04-20,CUST793,269.95,Books,Credit Card,New York
1995,2024-03-17,CUST714,450.25,Books,PayPal,Los Angeles
1996,2024-10-07,CUST428,470.26,Home,Credit Card,New York
1997,2024-11-07,CUST538,13.09,Clothing,PayPal,Houston
1998,2024-09-27,CUST427,434.93,Groceries,PayPal,Houston
1999,2024-08-04,CUST671,367.71,Clothing,Credit Card,Los Angeles
2000,2024-02-26,CUST296,384.56,Books,Cash,New York
2001,2024-05-27,CUST751,395.06,Electronics,Debit Card,Miami
2002,2024-05-01,CUST442,385.61,Electronics,PayPal,New York
2003,2024-06-03,CUST175,333.34,Electronics,Credit Card,New York
2004,2024-03-03,CUST181,250.83,Clothing,Credit Card,Los Angeles
2005,2024-01-25,CUST384,292.19,Electronics,Credit Card,Miami
2006,2024-05-02,CUST191,269.37,Home,Cash,Miami
2007,2024-08-02,CUST721,278.42,Groceries,Cash,Los Angeles
2008,2024-11-23,CUST138,390.94,Electronics,PayPal,Chicago
2009,2024-11-14,CUST203,428.34,Electronics,PayPal,Miami
2010,2024-08-22,CUST499,463.19,Books,Credit Card,Los Angeles
2011,2024-02-02,CUST187,197.57,Groceries,Debit Card,Miami
2012,2024-02-26,CUST515,364.23,Electronics,Cash,New York
2013,2024-09-12,CUST972,92.73,Books,Debit Card,New York
2014,2024-11-01,CUST113,329.77,Electronics,Cash,Miami
2015,2024-10-01,CUST462,12.03,Home,PayPal,Los Angeles
2016,2024-01-09,CUST581,217.6,Electronics,Credit Card,New York
2017,2024-11-19,CUST834,167.74,Home,PayPal,Chicago
2018,2024-09-20,CUST218,126.57,Books,Credit Card,Los Angeles
2019,2024-10-21,CUST191,242.53,Books,PayPal,Houston
2020,2024-05-03,CUST206,54.23,Clothing,Credit Card,Chicago
2021,2024-03-14,CUST61,465.89,Clothing,Cash,New York
2022,2024-05-29,CUST768,366.85,Groceries,Debit Card,Chicago
2023,2024-08-07,CUST188,88.67,Electronics,Cash,Chicago
2024,2024-01-01,CUST829,149.7,Groceries,Debit Card,Houston
2025,2024-11-10,CUST778,132.26,Clothing,Debit Card,Miami
2026,2024-06-29,CUST197,85.12,Electronics,Debit Card,Houston
2027,2024-05-03,CUST266,216.09,Clothing,PayPal,Miami
2028,2024-10-19,CUST924,365.94,Clothing,Debit Card,Houston
2029,2024-08-01,CUST893,183.91,Books,Cash,Miami
2030,2024-04-05,CUST419,383.72,Groceries,Cash,New York
2031,2024-12-06,CUST452,147.95,Clothing,Cash,New York
2032,2024-12-08,CUST642,498.95,Groceries,Credit Card,New York
2033,2024-02-13,CUST935,347.32,Home,Debit Card,Miami
2034,2024-09-25,CUST640,321.32,Clothing,Debit Card,Los Angeles
2035,2024-07-03,CUST112,42.73,Electronics,Debit Card,Los Angeles
2036,2024-02-04,CUST890,82.01,Electronics,Credit Card,Los Angeles
2037,2024-09-26,CUST652,65.11,Electronics,Debit Card,New York
2038,2024-10-05,CUST171,468.87,Electronics,Credit Card,Chicago
2039,2024-09-16,CUST82,477.02,Electronics,Cash,Los Angeles
2040,2024-09-16,CUST301,37.66,Home,Credit Card,Chicago
2041,2024-10-10,CUST88,386.32,Electronics,Debit Card,New York
2042,2024-01-11,CUST387,380.43,Home,PayPal,Chicago
2043,2024-07-18,CUST128,138.68,Home,PayPal,New York
2044,2024-08-28,CUST284,93.59,Home,Cash,Chicago
2045,2024-01-23,CUST66,383.63,Clothing,PayPal,Houston
2046,2024-11-21,CUST351,172.08,Electronics,Debit Card,Chicago
2047,2024-07-17,CUST31,252.73,Home,Credit Card,Miami
2048,2024-07-10,CUST600,418.42,Groceries,Credit Card,Chicago
2049,2024-05-09,CUST241,269.62,Home,Debit Card,Los Angeles
2050,2024-01-09,CUST490,257.84,Electronics,Cash,Houston
2051,2024-07-01,CUST497,243.21,Electronics,PayPal,Houston
2052,2024-02-04,CUST689,309.11,Books,Cash,Miami
2053,2024-06-25,CUST779,393.82,Home,Debit Card,Houston
2054,2024-05-03,CUST104,181.35,Electronics,Cash,New York
2055,2024-12-02,CUST10,50.55,Clothing,Debit Card,Los Angeles
2056,2024-11-17,CUST63,92.32,Home,Credit Card,Houston
2057,2024-02-23,CUST273,404.27,Clothing,Credit Card,Houston
2058,2024-10-24,CUST770,274.93,Books,PayPal,Miami
2059,2024-06-19,CUST979,128.89,Books,Debit Card,Los Angeles
2060,2024-03-09,CUST8,14.02,Electronics,Debit Card,Los Angeles
2061,2024-01-23,CUST682,457.37,Books,Credit Card,Los Angeles
2062,2024-06-29,CUST597,403.17,Home,Credit Card,Los Angeles
2063,2024-10-06,CUST809,397.69,Home,Cash,Chicago
2064,2024-06-22,CUST43,47.78,Clothing,Debit Card,Houston
2065,2024-11-25,CUST100,36.4,Home,Debit Card,Miami
2066,2024-03-30,CUST217,77.18,Electronics,Credit Card,Chicago
2067,2024-12-16,CUST535,84.37,Home,Cash,Los Angeles
2068,2024-08-25,CUST811,408.53,Clothing,PayPal,New York
2069,2024-12-22,CUST8,269.73,Electronics,PayPal,New York
2070,2024-09-02,CUST385,241.95,Books,Credit Card,Miami
2071,2024-11-19,CUST618,462.73,Clothing,Credit Card,Chicago
2072,2024-04-03,CUST533,317.63,Groceries,Debit Card,Chicago
2073,2024-03-10,CUST986,19.75,Groceries,Credit Card,Chicago
2074,2024-02-02,CUST780,427.49,Groceries,Credit Card,Houston
2075,2024-08-22,CUST273,397.37,Electronics,Debit Card,Houston
2076,2024-01-19,CUST955,219.04,Clothing,Cash,Houston
2077,2024-05-30,CUST498,404.6,Groceries,PayPal,New York
2078,2024-04-13,CUST485,389.05,Groceries,PayPal,Houston
2079,2024-01-23,CUST776,204.22,Clothing,Credit Card,Los Angeles
2080,2024-04-12,CUST346,87.92,Home,Credit Card,Miami
2081,2024-01-22,CUST619,312.43,Electronics,Credit Card,Chicago
2082,2024-06-10,CUST440,244.29,Home,Debit Card,New York
2083,2024-06-07,CUST345,295.25,Electronics,Credit Card,Houston
2084,2024-09-20,CUST380,350.19,Clothing,Debit Card,Chicago
2085,2024-07-22,CUST699,488.19,Clothing,PayPal,New York
2086,2024-10-05,CUST912,373.6,Groceries,Credit Card,New York
2087,2024-08-30,CUST352,418.08,Home,PayPal,Los Angeles
2088,2024-05-09,CUST323,467.23,Electronics,Credit Card,New York
2089,2024-01-19,CUST837,391.48,Books,Credit Card,Miami
2090,2024-11-27,CUST246,280.94,Home,Cash,Chicago
2091,2024-04-07,CUST964,231.64,Books,Credit Card,New York
2092,2024-05-26,CUST370,164.5,Groceries,Debit Card,Houston
2093,2024-07-01,CUST682,187.59,Books,PayPal,Los Angeles
2094,2024-01-25,CUST409,450.49,Groceries,Cash,Los Angeles
2095,2024-12-01,CUST388,23.01,Electronics,Credit Card,Houston
2096,2024-06-18,CUST626,98.1,Books,Cash,Chicago
2097,2024-05-19,CUST59,287.61,Clothing,Cash,Los Angeles
2098,2024-03-04,CUST999,13.48,Electronics,Cash,Los Angeles
2099,2024-07-07,CUST365,333.97,Electronics,Debit Card,Chicago
2100,2024-08-11,CUST895,189.41,Electronics,Debit Card,Houston
2101,2024-07-23,CUST339,172.67,Books,Credit Card,Chicago
2102,2024-08-13,CUST826,376.12,Home,PayPal,Chicago
2103,2024-07-16,CUST103,8.68,Clothing,Cash,Chicago
2104,2024-06-22,CUST4,161.01,Clothing,Credit Card,Houston
2105,2024-04-05,CUST468,234.42,Electronics,Debit Card,New York
2106,2024-09-11,CUST892,71.37,Home,Debit Card,Los Angeles
2107,2024-12-20,CUST716,52.51,Groceries,Credit Card,New York
2108,2024-09-11,CUST412,262.65,Groceries,PayPal,Los Angeles
2109,2024-07-07,CUST743,384.23,Clothing,Debit Card,Miami
2110,2024-09-22,CUST856,298.48,Home,PayPal,Chicago
2111,2024-05-16,CUST910,239.35,Groceries,Cash,Houston
2112,2024-02-12,CUST948,279.02,Home,PayPal,Houston
2113,2024-08-05,CUST143,278.04,Home,Debit Card,Los Angeles
2114,2024-02-10,CUST27,381.98,Books,Debit Card,Houston
2115,2024-08-08,CUST617,64.28,Clothing,PayPal,Chicago
2116,2024-11-04,CUST126,406.36,Electronics,PayPal,Chicago
2117,2024-04-02,CUST890,394.14,Home,Debit Card,New York
2118,2024-10-06,CUST544,320.85,Home,Credit Card,New York
2119,2024-05-30,CUST287,126.79,Electronics,Credit Card,Miami
2120,2024-06-13,CUST974,270.86,Books,Cash,Miami
2121,2024-02-22,CUST717,215.69,Clothing,PayPal,Miami
2122,2024-02-10,CUST770,24.27,Groceries,Credit Card,Los Angeles
2123,2024-06-16,CUST835,57.75,Home,Credit Card,Miami
2124,2024-12-04,CUST255,469.83,Clothing,Credit Card,Miami
2125,2024-05-31,CUST378,334.09,Groceries,PayPal,New York
2126,2024-06-05,CUST463,499.21,Groceries,Cash,Chicago
2127,2024-08-16,CUST634,349.47,Books,Credit Card,Los Angeles
2128,2024-11-04,CUST703,408.77,Electronics,Credit Card,Chicago
2129,2024-08-06,CUST675,499.64,Electronics,Credit Card,Los Angeles
2130,2024-03-26,CUST891,143.93,Groceries,PayPal,Chicago
2131,2024-12-19,CUST487,425.62,Groceries,Credit Card,Chicago
2132,2024-08-15,CUST528,490.75,Groceries,Debit Card,Los Angeles
2133,2024-06-28,CUST424,487.69,Groceries,Credit Card,Chicago
2134,2024-08-16,CUST677,185.07,Electronics,Debit Card,Houston
2135,2024-01-22,CUST193,251.65,Home,PayPal,Los Angeles
2136,2024-06-29,CUST4,370.62,Groceries,PayPal,Miami
2137,2024-11-10,CUST654,206.4,Groceries,PayPal,Houston
2138,2024-08-10,CUST981,17.94,Groceries,Cash,New York
2139,2024-05-20,CUST965,146.15,Clothing,PayPal,Houston
2140,2024-11-23,CUST833,96.46,Home,Debit Card,Miami
2141,2024-01-30,CUST330,51.07,Home,Credit Card,New York
2142,2024-02-08,CUST18,73.03,Clothing,Cash,Los Angeles
2143,2024-12-09,CUST649,264.85,Groceries,Debit Card,Miami
2144,2024-11-22,CUST369,301.78,Clothing,Debit Card,Chicago
2145,2024-07-26,CUST895,54.56,Groceries,Debit Card,Houston
2146,2024-07-05,CUST47,61.12,Home,PayPal,Chicago
2147,2024-09-19,CUST993,487.45,Home,Cash,New York
2148,2024-12-13,CUST827,385.16,Books,Cash,Los Angeles
2149,2024-03-22,CUST754,162.56,Electronics,Debit Card,Chicago
2150,2024-01-16,CUST334,66.24,Electronics,Credit Card,New York
2151,2024-03-14,CUST695,290.32,Groceries,Cash,Houston
2152,2024-11-07,CUST455,293.2,Clothing,Cash,Chicago
2153,2024-12-13,CUST240,44.03,Groceries,Credit Card,Miami
2154,2024-08-12,CUST622,29.29,Groceries,Cash,New York
2155,2024-01-18,CUST497,159.19,Clothing,Cash,Miami
2156,2024-03-05,CUST410,381.51,Home,Cash,Chicago
2157,2024-02-04,CUST757,378.65,Clothing,Cash,New York
2158,2024-04-30,CUST628,456.92,Clothing,Cash,Chicago
2159,2024-11-26,CUST814,44.43,Groceries,Cash,Miami
2160,2024-07-06,CUST84,357.84,Groceries,PayPal,Los Angeles
2161,2024-07-04,CUST357,467.93,Groceries,Credit Card,Chicago
2162,2024-07-15,CUST439,435.8,Groceries,Debit Card,New York
2163,2024-10-17,CUST962,275.3,Home,Cash,Chicago
2164,2024-01-17,CUST954,453.63,Home,Cash,Chicago
2165,2024-11-05,CUST965,330.66,Electronics,Credit Card,Chicago
2166,2024-03-19,CUST954,54.72,Home,Debit Card,Houston
2167,2024-12-13,CUST488,204.81,Clothing,Debit Card,Chicago
2168,2024-08-18,CUST675,465.74,Groceries,Credit Card,New York
2169,2024-07-08,CUST878,159.39,Groceries,Debit Card,Los Angeles
2170,2024-07-09,CUST717,439.59,Electronics,Cash,New York
2171,2024-08-15,CUST927,51.02,Groceries,Debit Card,Houston
2172,2024-02-09,CUST103,169.97,Books,Credit Card,Miami
2173,2024-10-20,CUST752,371.84,Clothing,PayPal,New York
2174,2024-03-11,CUST395,72.76,Clothing,Cash,Houston
2175,2024-09-28,CUST301,51.69,Home,Debit Card,New York
2176,2024-07-06,CUST622,472.62,Home,Credit Card,New York
2177,2024-07-22,CUST200,6.98,Home,PayPal,Miami
2178,2024-06-09,CUST730,446.24,Home,PayPal,Chicago
2179,2024-11-28,CUST147,26.05,Electronics,Credit Card,Miami
2180,2024-05-22,CUST891,405.7,Groceries,PayPal,Houston
2181,2024-05-07,CUST533,205.96,Books,PayPal,Los Angeles
2182,2024-02-28,CUST898,57.91,Home,PayPal,Houston
2183,2024-01-14,CUST586,83.61,Home,Cash,Los Angeles
2184,2024-04-05,CUST804,470.13,Clothing,Credit Card,Chicago
2185,2024-09-12,CUST878,448.04,Books,Cash,Los Angeles
2186,2024-09-22,CUST734,127.55,Home,Debit Card,New York
2187,2024-07-17,CUST517,170.36,Home,PayPal,Los Angeles
2188,2024-10-14,CUST33,96.64,Electronics,Credit Card,New York
2189,2024-03-01,CUST131,459.49,Clothing,Credit Card,Chicago
2190,2024-05-14,CUST510,351.85,Books,Cash,Miami
2191,2024-05-13,CUST816,56.42,Books,Cash,Chicago
2192,2024-12-26,CUST90,407.06,Home,PayPal,Houston
2193,2024-08-16,CUST309,237.81,Groceries,Credit Card,Chicago
2194,2024-04-19,CUST853,365.73,Groceries,Debit Card,Los Angeles
2195,2024-11-09,CUST690,67.7,Groceries,Credit Card,Miami
2196,2024-05-26,CUST562,370.24,Clothing,PayPal,Chicago
2197,2024-12-21,CUST896,411.98,Groceries,Cash,Chicago
2198,2024-09-08,CUST479,342.81,Books,PayPal,Los Angeles
2199,2024-04-12,CUST173,123.1,Home,PayPal,Miami
2200,2024-03-03,CUST918,206.92,Groceries,Debit Card,New York
2201,2024-03-10,CUST457,342.3,Groceries,Credit Card,Chicago
2202,2024-02-07,CUST978,438.16,Books,PayPal,Chicago
2203,2024-08-19,CUST119,290.46,Electronics,Debit Card,New York
2204,2024-03-29,CUST494,366.28,Home,Cash,New York
2205,2024-08-15,CUST679,421.71,Clothing,Debit Card,Miami
2206,2024-02-14,CUST554,248.86,Home,Credit Card,Los Angeles
2207,2024-12-15,CUST247,122.77,Books,PayPal,Los Angeles
2208,2024-06-12,CUST250,217.71,Home,PayPal,New York
2209,2024-12-07,CUST217,308.56,Electronics,PayPal,Miami
2210,2024-06-26,CUST175,197.28,Books,Debit Card,Chicago
2211,2024-12-29,CUST772,413.39,Electronics,Debit Card,New York
2212,2024-02-03,CUST967,149.89,Electronics,Debit Card,Houston
2213,2024-10-08,CUST676,72.42,Books,Cash,Miami
2214,2024-10-04,CUST717,486.99,Electronics,Credit Card,Houston
2215,2024-05-28,CUST92,208.71,Groceries,PayPal,Los Angeles
2216,2024-06-02,CUST109,291.27,Electronics,PayPal,New York
